LATENCY_ARB_MOMENTUM_THRESHOLD,LATENCY_ARB_MAX_ASK,MAX_POSITION_FRACTION,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,elapsed_s
0.0022,0.5,0.05,943.06,0.611764705882353,85,52,33,0.1849803328290469,1199.22,1143.06,92,10.779726
0.0022,0.5,0.075,2135.1599999999994,0.611764705882353,85,52,33,0.2666300555627342,2505.7899999999995,2335.1599999999994,92,11.134871625
0.0022,0.5,0.1,3409.7599999999998,0.611764705882353,85,52,33,0.31827602121230597,3955.6799999999994,3609.7599999999998,92,10.878419542
0.0022,0.5,0.125,4396.169999999999,0.611764705882353,85,52,33,0.3482769645189378,5036.53,4596.169999999999,92,10.689830375
0.0022,0.5,0.15,5039.140000000003,0.611764705882353,85,52,33,0.3578007460629145,5740.850000000002,5239.140000000003,92,10.8206645
0.0022,0.55,0.05,987.9152238805971,0.6083333333333333,120,73,47,0.22334285595198805,1340.5652238805972,1187.915223880597,134,10.900655959
0.0022,0.55,0.075,1851.2873134328356,0.6083333333333333,120,73,47,0.3173020585444348,2456.1673134328357,2051.2873134328356,134,10.724991417
0.0022,0.55,0.1,2980.7609452736333,0.6083333333333333,120,73,47,0.3784977621953924,3825.7509452736326,3180.7609452736333,134,10.370552708
0.0022,0.55,0.125,3976.954925373134,0.6083333333333333,120,73,47,0.41768418586434203,5023.894925373133,4176.954925373134,134,10.491195625
0.0022,0.55,0.15,4311.150497512439,0.6083333333333333,120,73,47,0.4239125819190645,5425.830497512438,4511.150497512439,134,12.04711975
0.0022,0.6,0.05,1057.0037006836178,0.6289308176100629,159,100,59,0.20556740674390112,1410.9937006836178,1257.0037006836178,176,10.848424708
0.0022,0.6,0.075,1862.7298969535755,0.6289308176100629,159,100,59,0.3027550042156605,2495.5398969535754,2062.7298969535755,176,10.627495167
