LATENCY_ARB_MOMENTUM_THRESHOLD,LATENCY_ARB_MAX_ASK,LATENCY_ARB_MAX_POSITION_FRACTION,SPREAD_CAPTURE_THRESHOLD,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,fill_rate,partial_fill_rate,no_fill_count,spread_legging_count,residual_position_count,avg_fill_latency_ms,avg_slippage,raw_event_batches,legacy_snapshot_batches,dislocation_regime_count,structural_pair_regime_count,calm_regime_count,dislocation_queued,structural_pair_queued,calm_queued,dislocation_filled,structural_pair_filled,calm_filled,dislocation_missed,structural_pair_missed,calm_missed,latency_arb_candidates,spread_capture_candidates,calm_persistence_candidates,router_blocked_count,capital_blocked_count,latency_spread_overlap_count,latency_calm_overlap_count,spread_calm_overlap_count,total_fees,gross_pnl,pnl_net,elapsed_s
0.0016,0.6,0.1,0.98,379.66917060264007,0.8205128205128205,39,32,7,0.12681423293428223,663.85549612264,579.6691706026401,19335,0.0724907063197026,0.15384615384615385,499,2,2,297.46153846153845,0.008540839782108987,10141915,0,8259710,17,1879378,7,4,527,7,2,30,0,2,497,7,4,19320,0,0,0,0,0,11.31632939736,390.98550000000006,379.66917060264007,98.826199208
0.0016,0.6,0.1,0.985,379.66917060264007,0.8205128205128205,39,32,7,0.12681423293428223,663.85549612264,579.6691706026401,19335,0.0724907063197026,0.15384615384615385,499,2,2,297.46153846153845,0.008540839782108987,10141915,0,8259710,17,1879378,7,4,527,7,2,30,0,2,497,7,4,19320,0,0,0,0,0,11.31632939736,390.98550000000006,379.66917060264007,215.595402125
0.0016,0.6,0.125,0.965,389.68402573159995,0.8205128205128205,39,32,7,0.14731698859342532,691.5630050596,589.6840257316,19333,0.0724907063197026,0.1794871794871795,499,2,2,297.46153846153845,0.008135575661302574,10141915,0,8259720,3,1879382,7,4,527,7,2,30,0,2,497,7,3,19320,0,0,0,0,0,12.149674268399998,401.83369999999996,389.68402573159995,212.0692465
0.0016,0.6,0.125,0.97,389.68402573159995,0.8205128205128205,39,32,7,0.14731698859342532,691.5630050596,589.6840257316,19333,0.0724907063197026,0.1794871794871795,499,2,2,297.46153846153845,0.008135575661302574,10141915,0,8259719,5,1879381,7,4,527,7,2,30,0,2,497,7,3,19320,0,0,0,0,0,12.149674268399998,401.83369999999996,389.68402573159995,208.402018292
0.0016,0.6,0.125,0.975,389.68402573159995,0.8205128205128205,39,32,7,0.14731698859342532,691.5630050596,589.6840257316,19335,0.0724907063197026,0.1794871794871795,499,2,2,297.46153846153845,0.008135575661302574,10141915,0,8259719,5,1879381,7,4,527,7,2,30,0,2,497,7,4,19320,0,0,0,0,0,12.149674268399998,401.83369999999996,389.68402573159995,139.935181125
0.0016,0.6,0.125,0.98,389.68402573159995,0.8205128205128205,39,32,7,0.14731698859342532,691.5630050596,589.6840257316,19335,0.0724907063197026,0.1794871794871795,499,2,2,297.46153846153845,0.008135575661302574,10141915,0,8259710,17,1879378,7,4,527,7,2,30,0,2,497,7,4,19320,0,0,0,0,0,12.149674268399998,401.83369999999996,389.68402573159995,97.101746209
0.0016,0.6,0.125,0.985,389.68402573159995,0.8205128205128205,39,32,7,0.14731698859342532,691.5630050596,589.6840257316,19335,0.0724907063197026,0.1794871794871795,499,2,2,297.46153846153845,0.008135575661302574,10141915,0,8259710,17,1879378,7,4,527,7,2,30,0,2,497,7,4,19320,0,0,0,0,0,12.149674268399998,401.83369999999996,389.68402573159995,98.5861695
0.0016,0.65,0.03,0.965,337.16853460871994,0.8245614035087719,57,47,10,0.11803970709830056,609.06203933672,537.1685346087199,19336,0.21755725190839695,0.10526315789473684,205,2,2,296.94736842105266,0.007639432582704121,10141915,0,8237097,3,1874839,9,4,249,7,2,48,2,2,201,10,3,19320,0,0,0,0,0,13.994365391279997,351.1628999999999,337.16853460871994,97.054321833
0.0016,0.65,0.03,0.97,337.16853460871994,0.8245614035087719,57,47,10,0.11803970709830056,609.06203933672,537.1685346087199,19336,0.21755725190839695,0.10526315789473684,205,2,2,296.94736842105266,0.007639432582704121,10141915,0,8237096,5,1874838,9,4,249,7,2,48,2,2,201,10,3,19320,0,0,0,0,0,13.994365391279997,351.1628999999999,337.16853460871994,96.105231291
0.0016,0.65,0.03,0.975,337.16853460871994,0.8245614035087719,57,47,10,0.11803970709830056,609.06203933672,537.1685346087199,19338,0.21755725190839695,0.10526315789473684,205,2,2,296.94736842105266,0.007639432582704121,10141915,0,8237096,5,1874838,9,4,249,7,2,48,2,2,201,10,4,19320,0,0,0,0,0,13.994365391279997,351.1628999999999,337.16853460871994,95.849346833
0.0016,0.65,0.03,0.98,337.16853460871994,0.8245614035087719,57,47,10,0.11803970709830056,609.06203933672,537.1685346087199,19338,0.21755725190839695,0.10526315789473684,205,2,2,296.94736842105266,0.007639432582704121,10141915,0,8237087,17,1874835,9,4,249,7,2,48,2,2,201,10,4,19320,0,0,0,0,0,13.994365391279997,351.1628999999999,337.16853460871994,96.934899416
0.0016,0.65,0.03,0.985,337.16853460871994,0.8245614035087719,57,47,10,0.11803970709830056,609.06203933672,537.1685346087199,19338,0.21755725190839695,0.10526315789473684,205,2,2,296.94736842105266,0.007639432582704121,10141915,0,8237087,17,1874835,9,4,249,7,2,48,2,2,201,10,4,19320,0,0,0,0,0,13.994365391279997,351.1628999999999,337.16853460871994,96.302618041
0.0016,0.65,0.05,0.965,411.05470218471976,0.8305084745762712,59,49,10,0.13316631102248605,704.9272656967198,611.0547021847198,19336,0.22433460076045628,0.11864406779661017,204,2,2,295.6271186440678,0.007815518261704575,10141915,0,8237097,3,1874839,10,4,249,9,2,48,1,2,201,10,3,19320,0,0,0,0,0,16.43819781528,427.49289999999974,411.05470218471976,95.453657167
0.0016,0.65,0.05,0.97,411.05470218471976,0.8305084745762712,59,49,10,0.13316631102248605,704.9272656967198,611.0547021847198,19336,0.22433460076045628,0.11864406779661017,204,2,2,295.6271186440678,0.007815518261704575,10141915,0,8237096,5,1874838,10,4,249,9,2,48,1,2,201,10,3,19320,0,0,0,0,0,16.43819781528,427.49289999999974,411.05470218471976,95.486830708
0.0016,0.65,0.05,0.975,411.05470218471976,0.8305084745762712,59,49,10,0.13316631102248605,704.9272656967198,611.0547021847198,19338,0.22433460076045628,0.11864406779661017,204,2,2,295.6271186440678,0.007815518261704575,10141915,0,8237096,5,1874838,10,4,249,9,2,48,1,2,201,10,4,19320,0,0,0,0,0,16.43819781528,427.49289999999974,411.05470218471976,96.11003025
0.0016,0.65,0.05,0.98,411.05470218471976,0.8305084745762712,59,49,10,0.13316631102248605,704.9272656967198,611.0547021847198,19338,0.22433460076045628,0.11864406779661017,204,2,2,295.6271186440678,0.007815518261704575,10141915,0,8237087,17,1874835,10,4,249,9,2,48,1,2,201,10,4,19320,0,0,0,0,0,16.43819781528,427.49289999999974,411.05470218471976,95.192855542
0.0016,0.65,0.05,0.985,411.05470218471976,0.8305084745762712,59,49,10,0.13316631102248605,704.9272656967198,611.0547021847198,19338,0.22433460076045628,0.11864406779661017,204,2,2,295.6271186440678,0.007815518261704575,10141915,0,8237087,17,1874835,10,4,249,9,2,48,1,2,201,10,4,19320,0,0,0,0,0,16.43819781528,427.49289999999974,411.05470218471976,95.022247125
0.0016,0.65,0.075,0.965,463.60863823912007,0.8305084745762712,59,49,10,0.15089949300990185,781.54309504712,663.6086382391201,19336,0.22433460076045628,0.15254237288135594,204,2,2,295.6271186440678,0.008063881387031874,10141915,0,8237097,3,1874839,10,4,249,9,2,48,1,2,201,10,3,19320,0,0,0,0,0,18.601261760879996,482.20990000000006,463.60863823912007,95.662348
0.0016,0.65,0.075,0.97,463.60863823912007,0.8305084745762712,59,49,10,0.15089949300990185,781.54309504712,663.6086382391201,19336,0.22433460076045628,0.15254237288135594,204,2,2,295.6271186440678,0.008063881387031874,10141915,0,8237096,5,1874838,10,4,249,9,2,48,1,2,201,10,3,19320,0,0,0,0,0,18.601261760879996,482.20990000000006,463.60863823912007,95.939919458
0.0016,0.65,0.075,0.975,463.60863823912007,0.8305084745762712,59,49,10,0.15089949300990185,781.54309504712,663.6086382391201,19338,0.22433460076045628,0.15254237288135594,204,2,2,295.6271186440678,0.008063881387031874,10141915,0,8237096,5,1874838,10,4,249,9,2,48,1,2,201,10,4,19320,0,0,0,0,0,18.601261760879996,482.20990000000006,463.60863823912007,94.521942584
0.0016,0.65,0.075,0.98,463.60863823912007,0.8305084745762712,59,49,10,0.15089949300990185,781.54309504712,663.6086382391201,19338,0.22433460076045628,0.15254237288135594,204,2,2,295.6271186440678,0.008063881387031874,10141915,0,8237087,17,1874835,10,4,249,9,2,48,1,2,201,10,4,19320,0,0,0,0,0,18.601261760879996,482.20990000000006,463.60863823912007,95.529500084
0.0016,0.65,0.075,0.985,463.60863823912007,0.8305084745762712,59,49,10,0.15089949300990185,781.54309504712,663.6086382391201,19338,0.22433460076045628,0.15254237288135594,204,2,2,295.6271186440678,0.008063881387031874,10141915,0,8237087,17,1874835,10,4,249,9,2,48,1,2,201,10,4,19320,0,0,0,0,0,18.601261760879996,482.20990000000006,463.60863823912007,95.811855208
0.0016,0.65,0.1,0.965,504.3613911360799,0.8305084745762712,59,49,10,0.1691956360109498,847.8065615280798,704.3613911360799,19336,0.22433460076045628,0.1694915254237288,204,2,2,295.6271186440678,0.007592882820662662,10141915,0,8237097,3,1874839,10,4,249,9,2,48,1,2,201,10,3,19320,0,0,0,0,0,20.666708863919997,525.0280999999999,504.3613911360799,95.786976833
0.0016,0.65,0.1,0.97,504.3613911360799,0.8305084745762712,59,49,10,0.1691956360109498,847.8065615280798,704.3613911360799,19336,0.22433460076045628,0.1694915254237288,204,2,2,295.6271186440678,0.007592882820662662,10141915,0,8237096,5,1874838,10,4,249,9,2,48,1,2,201,10,3,19320,0,0,0,0,0,20.666708863919997,525.0280999999999,504.3613911360799,96.824762042
0.0016,0.65,0.1,0.975,504.3613911360799,0.8305084745762712,59,49,10,0.1691956360109498,847.8065615280798,704.3613911360799,19338,0.22433460076045628,0.1694915254237288,204,2,2,295.6271186440678,0.007592882820662662,10141915,0,8237096,5,1874838,10,4,249,9,2,48,1,2,201,10,4,19320,0,0,0,0,0,20.666708863919997,525.0280999999999,504.3613911360799,97.619650709
0.0016,0.65,0.1,0.98,504.3613911360799,0.8305084745762712,59,49,10,0.1691956360109498,847.8065615280798,704.3613911360799,19338,0.22433460076045628,0.1694915254237288,204,2,2,295.6271186440678,0.007592882820662662,10141915,0,8237087,17,1874835,10,4,249,9,2,48,1,2,201,10,4,19320,0,0,0,0,0,20.666708863919997,525.0280999999999,504.3613911360799,97.167326917
0.0016,0.65,0.1,0.985,504.3613911360799,0.8305084745762712,59,49,10,0.1691956360109498,847.8065615280798,704.3613911360799,19338,0.22433460076045628,0.1694915254237288,204,2,2,295.6271186440678,0.007592882820662662,10141915,0,8237087,17,1874835,10,4,249,9,2,48,1,2,201,10,4,19320,0,0,0,0,0,20.666708863919997,525.0280999999999,504.3613911360799,96.081156417
0.0016,0.65,0.125,0.965,518.4572958636797,0.8305084745762712,59,49,10,0.1879339529661906,884.7276628396799,718.4572958636797,19336,0.22433460076045628,0.2033898305084746,204,2,2,295.6271186440678,0.007321533849820226,10141915,0,8237097,3,1874839,10,4,249,9,2,48,1,2,201,10,3,19320,0,0,0,0,0,22.109304136319995,540.5665999999998,518.4572958636797,95.537515042
0.0016,0.65,0.125,0.97,518.4572958636797,0.8305084745762712,59,49,10,0.1879339529661906,884.7276628396799,718.4572958636797,19336,0.22433460076045628,0.2033898305084746,204,2,2,295.6271186440678,0.007321533849820226,10141915,0,8237096,5,1874838,10,4,249,9,2,48,1,2,201,10,3,19320,0,0,0,0,0,22.109304136319995,540.5665999999998,518.4572958636797,96.723819333
0.0016,0.65,0.125,0.975,518.4572958636797,0.8305084745762712,59,49,10,0.1879339529661906,884.7276628396799,718.4572958636797,19338,0.22433460076045628,0.2033898305084746,204,2,2,295.6271186440678,0.007321533849820226,10141915,0,8237096,5,1874838,10,4,249,9,2,48,1,2,201,10,4,19320,0,0,0,0,0,22.109304136319995,540.5665999999998,518.4572958636797,95.078527
0.0016,0.65,0.125,0.98,518.4572958636797,0.8305084745762712,59,49,10,0.1879339529661906,884.7276628396799,718.4572958636797,19338,0.22433460076045628,0.2033898305084746,204,2,2,295.6271186440678,0.007321533849820226,10141915,0,8237087,17,1874835,10,4,249,9,2,48,1,2,201,10,4,19320,0,0,0,0,0,22.109304136319995,540.5665999999998,518.4572958636797,95.362730375
0.0016,0.65,0.125,0.985,518.4572958636797,0.8305084745762712,59,49,10,0.1879339529661906,884.7276628396799,718.4572958636797,19338,0.22433460076045628,0.2033898305084746,204,2,2,295.6271186440678,0.007321533849820226,10141915,0,8237087,17,1874835,10,4,249,9,2,48,1,2,201,10,4,19320,0,0,0,0,0,22.109304136319995,540.5665999999998,518.4572958636797,95.968714125
0.0016,0.7,0.03,0.965,298.6500158212001,0.8026315789473685,76,61,15,0.16385698294047538,596.3692880852002,498.6500158212001,19346,0.4935064935064935,0.05263157894736842,78,2,2,297.05263157894734,0.010867826491426107,10141915,0,8259720,3,1879382,17,4,133,14,2,60,3,2,73,20,3,19320,0,0,0,0,0,17.087484178799993,315.73750000000007,298.6500158212001,96.074945416
0.0016,0.7,0.03,0.97,298.6500158212001,0.8026315789473685,76,61,15,0.16385698294047538,596.3692880852002,498.6500158212001,19346,0.4935064935064935,0.05263157894736842,78,2,2,297.05263157894734,0.010867826491426107,10141915,0,8259719,5,1879381,17,4,133,14,2,60,3,2,73,20,3,19320,0,0,0,0,0,17.087484178799993,315.73750000000007,298.6500158212001,97.134124625
0.0016,0.7,0.03,0.975,298.6500158212001,0.8026315789473685,76,61,15,0.16385698294047538,596.3692880852002,498.6500158212001,19348,0.4935064935064935,0.05263157894736842,78,2,2,297.05263157894734,0.010867826491426107,10141915,0,8259719,5,1879381,17,4,133,14,2,60,3,2,73,20,4,19320,0,0,0,0,0,17.087484178799993,315.73750000000007,298.6500158212001,96.686660416
0.0016,0.7,0.03,0.98,298.6500158212001,0.8026315789473685,76,61,15,0.16385698294047538,596.3692880852002,498.6500158212001,19348,0.4935064935064935,0.05263157894736842,78,2,2,297.05263157894734,0.010867826491426107,10141915,0,8259710,17,1879378,17,4,133,14,2,60,3,2,73,20,4,19320,0,0,0,0,0,17.087484178799993,315.73750000000007,298.6500158212001,95.387826084
0.0016,0.7,0.03,0.985,298.6500158212001,0.8026315789473685,76,61,15,0.16385698294047538,596.3692880852002,498.6500158212001,19348,0.4935064935064935,0.05263157894736842,78,2,2,297.05263157894734,0.010867826491426107,10141915,0,8259710,17,1879378,17,4,133,14,2,60,3,2,73,20,4,19320,0,0,0,0,0,17.087484178799993,315.73750000000007,298.6500158212001,95.413402833
0.0016,0.7,0.05,0.965,374.2838763287201,0.8076923076923077,78,63,15,0.18379701439045934,703.6042338167199,574.2838763287201,19346,0.5,0.07692307692307693,78,2,2,295.85897435897436,0.009323682633350237,10141915,0,8259720,3,1879382,19,4,133,16,2,60,3,2,73,20,3,19320,0,0,0,0,0,20.76102367127999,395.0449000000001,374.2838763287201,95.686150125
0.0016,0.7,0.05,0.97,374.2838763287201,0.8076923076923077,78,63,15,0.18379701439045934,703.6042338167199,574.2838763287201,19346,0.5,0.07692307692307693,78,2,2,295.85897435897436,0.009323682633350237,10141915,0,8259719,5,1879381,19,4,133,16,2,60,3,2,73,20,3,19320,0,0,0,0,0,20.76102367127999,395.0449000000001,374.2838763287201,96.840782292
0.0016,0.7,0.05,0.975,374.2838763287201,0.8076923076923077,78,63,15,0.18379701439045934,703.6042338167199,574.2838763287201,19348,0.5,0.07692307692307693,78,2,2,295.85897435897436,0.009323682633350237,10141915,0,8259719,5,1879381,19,4,133,16,2,60,3,2,73,20,4,19320,0,0,0,0,0,20.76102367127999,395.0449000000001,374.2838763287201,98.120534166
0.0016,0.7,0.05,0.98,374.2838763287201,0.8076923076923077,78,63,15,0.18379701439045934,703.6042338167199,574.2838763287201,19348,0.5,0.07692307692307693,78,2,2,295.85897435897436,0.009323682633350237,10141915,0,8259710,17,1879378,19,4,133,16,2,60,3,2,73,20,4,19320,0,0,0,0,0,20.76102367127999,395.0449000000001,374.2838763287201,95.605653334
0.0016,0.7,0.05,0.985,374.2838763287201,0.8076923076923077,78,63,15,0.18379701439045934,703.6042338167199,574.2838763287201,19348,0.5,0.07692307692307693,78,2,2,295.85897435897436,0.009323682633350237,10141915,0,8259710,17,1879378,19,4,133,16,2,60,3,2,73,20,4,19320,0,0,0,0,0,20.76102367127999,395.0449000000001,374.2838763287201,94.754084375
0.0016,0.7,0.075,0.965,421.8816035047197,0.8076923076923077,78,63,15,0.2082466679709626,785.4486723927198,621.8816035047197,19346,0.5,0.10256410256410256,78,2,2,295.85897435897436,0.00914149667310414,10141915,0,8259720,3,1879382,19,4,133,16,2,60,3,2,73,20,3,19320,0,0,0,0,0,24.52529649528,446.40689999999967,421.8816035047197,95.07504475
0.0016,0.7,0.075,0.97,421.8816035047197,0.8076923076923077,78,63,15,0.2082466679709626,785.4486723927198,621.8816035047197,19346,0.5,0.10256410256410256,78,2,2,295.85897435897436,0.00914149667310414,10141915,0,8259719,5,1879381,19,4,133,16,2,60,3,2,73,20,3,19320,0,0,0,0,0,24.52529649528,446.40689999999967,421.8816035047197,95.087770584
0.0016,0.7,0.075,0.975,421.8816035047197,0.8076923076923077,78,63,15,0.2082466679709626,785.4486723927198,621.8816035047197,19348,0.5,0.10256410256410256,78,2,2,295.85897435897436,0.00914149667310414,10141915,0,8259719,5,1879381,19,4,133,16,2,60,3,2,73,20,4,19320,0,0,0,0,0,24.52529649528,446.40689999999967,421.8816035047197,96.193115375
0.0016,0.7,0.075,0.98,421.8816035047197,0.8076923076923077,78,63,15,0.2082466679709626,785.4486723927198,621.8816035047197,19348,0.5,0.10256410256410256,78,2,2,295.85897435897436,0.00914149667310414,10141915,0,8259710,17,1879378,19,4,133,16,2,60,3,2,73,20,4,19320,0,0,0,0,0,24.52529649528,446.40689999999967,421.8816035047197,96.711439166
0.0016,0.7,0.075,0.985,421.8816035047197,0.8076923076923077,78,63,15,0.2082466679709626,785.4486723927198,621.8816035047197,19348,0.5,0.10256410256410256,78,2,2,295.85897435897436,0.00914149667310414,10141915,0,8259710,17,1879378,19,4,133,16,2,60,3,2,73,20,4,19320,0,0,0,0,0,24.52529649528,446.40689999999967,421.8816035047197,96.967425708
0.0016,0.7,0.1,0.965,456.05401456711957,0.8076923076923077,78,63,15,0.23383766273885126,856.2859105191196,656.0540145671196,19346,0.5,0.11538461538461539,78,2,2,295.85897435897436,0.008420167837986216,10141915,0,8259720,3,1879382,19,4,133,16,2,60,3,2,73,20,3,19320,0,0,0,0,0,28.16988543288,484.22389999999956,456.05401456711957,95.507165458
0.0016,0.7,0.1,0.97,456.05401456711957,0.8076923076923077,78,63,15,0.23383766273885126,856.2859105191196,656.0540145671196,19346,0.5,0.11538461538461539,78,2,2,295.85897435897436,0.008420167837986216,10141915,0,8259719,5,1879381,19,4,133,16,2,60,3,2,73,20,3,19320,0,0,0,0,0,28.16988543288,484.22389999999956,456.05401456711957,95.156603708
0.0016,0.7,0.1,0.975,456.05401456711957,0.8076923076923077,78,63,15,0.23383766273885126,856.2859105191196,656.0540145671196,19348,0.5,0.11538461538461539,78,2,2,295.85897435897436,0.008420167837986216,10141915,0,8259719,5,1879381,19,4,133,16,2,60,3,2,73,20,4,19320,0,0,0,0,0,28.16988543288,484.22389999999956,456.05401456711957,95.910232792
0.0016,0.7,0.1,0.98,456.05401456711957,0.8076923076923077,78,63,15,0.23383766273885126,856.2859105191196,656.0540145671196,19348,0.5,0.11538461538461539,78,2,2,295.85897435897436,0.008420167837986216,10141915,0,8259710,17,1879378,19,4,133,16,2,60,3,2,73,20,4,19320,0,0,0,0,0,28.16988543288,484.22389999999956,456.05401456711957,96.756378292
0.0016,0.7,0.1,0.985,456.05401456711957,0.8076923076923077,78,63,15,0.23383766273885126,856.2859105191196,656.0540145671196,19348,0.5,0.11538461538461539,78,2,2,295.85897435897436,0.008420167837986216,10141915,0,8259710,17,1879378,19,4,133,16,2,60,3,2,73,20,4,19320,0,0,0,0,0,28.16988543288,484.22389999999956,456.05401456711957,98.347295125
0.0016,0.7,0.125,0.965,482.9701335907199,0.8076923076923077,78,63,15,0.2574314090827425,919.7401316787199,682.9701335907199,19346,0.5,0.16666666666666666,78,2,2,295.85897435897436,0.00788561860579434,10141915,0,8259720,3,1879382,19,4,133,16,2,60,3,2,73,20,3,19320,0,0,0,0,0,31.38766640927999,514.3577999999999,482.9701335907199,95.790123541
0.0016,0.7,0.125,0.97,482.9701335907199,0.8076923076923077,78,63,15,0.2574314090827425,919.7401316787199,682.9701335907199,19346,0.5,0.16666666666666666,78,2,2,295.85897435897436,0.00788561860579434,10141915,0,8259719,5,1879381,19,4,133,16,2,60,3,2,73,20,3,19320,0,0,0,0,0,31.38766640927999,514.3577999999999,482.9701335907199,95.25463475
0.0016,0.7,0.125,0.975,482.9701335907199,0.8076923076923077,78,63,15,0.2574314090827425,919.7401316787199,682.9701335907199,19348,0.5,0.16666666666666666,78,2,2,295.85897435897436,0.00788561860579434,10141915,0,8259719,5,1879381,19,4,133,16,2,60,3,2,73,20,4,19320,0,0,0,0,0,31.38766640927999,514.3577999999999,482.9701335907199,94.786866667
0.0016,0.7,0.125,0.98,482.9701335907199,0.8076923076923077,78,63,15,0.2574314090827425,919.7401316787199,682.9701335907199,19348,0.5,0.16666666666666666,78,2,2,295.85897435897436,0.00788561860579434,10141915,0,8259710,17,1879378,19,4,133,16,2,60,3,2,73,20,4,19320,0,0,0,0,0,31.38766640927999,514.3577999999999,482.9701335907199,95.190142542
0.0016,0.7,0.125,0.985,482.9701335907199,0.8076923076923077,78,63,15,0.2574314090827425,919.7401316787199,682.9701335907199,19348,0.5,0.16666666666666666,78,2,2,295.85897435897436,0.00788561860579434,10141915,0,8259710,17,1879378,19,4,133,16,2,60,3,2,73,20,4,19320,0,0,0,0,0,31.38766640927999,514.3577999999999,482.9701335907199,95.041489084
0.0018,0.5,0.03,0.965,94.77396372800001,0.7142857142857143,14,10,4,0.04659178149523382,294.773963728,294.773963728,19328,0.0170316301703163,0.14285714285714285,808,1,1,282.5,0.016605216911891384,10141915,0,8259720,3,1879382,1,2,819,1,1,12,0,1,807,2,3,19320,0,0,0,0,0,1.951036272,96.72500000000001,94.77396372800001,94.831634541
0.0018,0.5,0.03,0.97,94.77396372800001,0.7142857142857143,14,10,4,0.04659178149523382,294.773963728,294.773963728,19328,0.0170316301703163,0.14285714285714285,808,1,1,282.5,0.016605216911891384,10141915,0,8259719,5,1879381,1,2,819,1,1,12,0,1,807,2,3,19320,0,0,0,0,0,1.951036272,96.72500000000001,94.77396372800001,96.653992084
0.0018,0.5,0.03,0.975,94.77396372800001,0.7142857142857143,14,10,4,0.04659178149523382,294.773963728,294.773963728,19330,0.0170316301703163,0.14285714285714285,808,1,1,282.5,0.016605216911891384,10141915,0,8259719,5,1879381,1,2,819,1,1,12,0,1,807,2,4,19320,0,0,0,0,0,1.951036272,96.72500000000001,94.77396372800001,95.561508458
0.0018,0.5,0.03,0.98,94.77396372800001,0.7142857142857143,14,10,4,0.04659178149523382,294.773963728,294.773963728,19330,0.0170316301703163,0.14285714285714285,808,1,1,282.5,0.016605216911891384,10141915,0,8259710,17,1879378,1,2,819,1,1,12,0,1,807,2,4,19320,0,0,0,0,0,1.951036272,96.72500000000001,94.77396372800001,94.985400917
0.0018,0.5,0.03,0.985,94.77396372800001,0.7142857142857143,14,10,4,0.04659178149523382,294.773963728,294.773963728,19330,0.0170316301703163,0.14285714285714285,808,1,1,282.5,0.016605216911891384,10141915,0,8259710,17,1879378,1,2,819,1,1,12,0,1,807,2,4,19320,0,0,0,0,0,1.951036272,96.72500000000001,94.77396372800001,96.097898625
0.0018,0.5,0.05,0.965,117.89655030400002,0.7333333333333333,15,11,4,0.0463766869802944,317.896550304,317.896550304,19328,0.018226002430133656,0.13333333333333333,808,1,1,281.26666666666665,0.01517801374141161,10141915,0,8259720,3,1879382,2,2,819,2,1,12,0,1,807,2,3,19320,0,0,0,0,0,2.248449696,120.14500000000001,117.89655030400002,96.217369125
0.0018,0.5,0.05,0.97,117.89655030400002,0.7333333333333333,15,11,4,0.0463766869802944,317.896550304,317.896550304,19328,0.018226002430133656,0.13333333333333333,808,1,1,281.26666666666665,0.01517801374141161,10141915,0,8259719,5,1879381,2,2,819,2,1,12,0,1,807,2,3,19320,0,0,0,0,0,2.248449696,120.14500000000001,117.89655030400002,95.88438625
0.0018,0.5,0.05,0.975,117.89655030400002,0.7333333333333333,15,11,4,0.0463766869802944,317.896550304,317.896550304,19330,0.018226002430133656,0.13333333333333333,808,1,1,281.26666666666665,0.01517801374141161,10141915,0,8259719,5,1879381,2,2,819,2,1,12,0,1,807,2,4,19320,0,0,0,0,0,2.248449696,120.14500000000001,117.89655030400002,96.060939291
0.0018,0.5,0.05,0.98,117.89655030400002,0.7333333333333333,15,11,4,0.0463766869802944,317.896550304,317.896550304,19330,0.018226002430133656,0.13333333333333333,808,1,1,281.26666666666665,0.01517801374141161,10141915,0,8259710,17,1879378,2,2,819,2,1,12,0,1,807,2,4,19320,0,0,0,0,0,2.248449696,120.14500000000001,117.89655030400002,97.859916208
0.0018,0.5,0.05,0.985,117.89655030400002,0.7333333333333333,15,11,4,0.0463766869802944,317.896550304,317.896550304,19330,0.018226002430133656,0.13333333333333333,808,1,1,281.26666666666665,0.01517801374141161,10141915,0,8259710,17,1879378,2,2,819,2,1,12,0,1,807,2,4,19320,0,0,0,0,0,2.248449696,120.14500000000001,117.89655030400002,94.708084125
0.0018,0.5,0.075,0.965,142.891418632,0.7333333333333333,15,11,4,0.04741679551920935,342.891418632,342.891418632,19328,0.018226002430133656,0.13333333333333333,808,1,1,280.26666666666665,0.008623500173699257,10141915,0,8259720,3,1879382,2,2,819,2,1,12,0,1,807,2,3,19320,0,0,0,0,0,2.3635813679999997,145.25500000000002,142.891418632,94.571610209
0.0018,0.5,0.075,0.97,142.891418632,0.7333333333333333,15,11,4,0.04741679551920935,342.891418632,342.891418632,19328,0.018226002430133656,0.13333333333333333,808,1,1,280.26666666666665,0.008623500173699257,10141915,0,8259719,5,1879381,2,2,819,2,1,12,0,1,807,2,3,19320,0,0,0,0,0,2.3635813679999997,145.25500000000002,142.891418632,94.564859459
0.0018,0.5,0.075,0.975,142.891418632,0.7333333333333333,15,11,4,0.04741679551920935,342.891418632,342.891418632,19330,0.018226002430133656,0.13333333333333333,808,1,1,280.26666666666665,0.008623500173699257,10141915,0,8259719,5,1879381,2,2,819,2,1,12,0,1,807,2,4,19320,0,0,0,0,0,2.3635813679999997,145.25500000000002,142.891418632,95.1218915
0.0018,0.5,0.075,0.98,142.891418632,0.7333333333333333,15,11,4,0.04741679551920935,342.891418632,342.891418632,19330,0.018226002430133656,0.13333333333333333,808,1,1,280.26666666666665,0.008623500173699257,10141915,0,8259710,17,1879378,2,2,819,2,1,12,0,1,807,2,4,19320,0,0,0,0,0,2.3635813679999997,145.25500000000002,142.891418632,95.126300625
0.0018,0.5,0.075,0.985,142.891418632,0.7333333333333333,15,11,4,0.04741679551920935,342.891418632,342.891418632,19330,0.018226002430133656,0.13333333333333333,808,1,1,280.26666666666665,0.008623500173699257,10141915,0,8259710,17,1879378,2,2,819,2,1,12,0,1,807,2,4,19320,0,0,0,0,0,2.3635813679999997,145.25500000000002,142.891418632,94.696333667
