LATENCY_ARB_MOMENTUM_THRESHOLD,LATENCY_ARB_MAX_ASK,LATENCY_ARB_MAX_POSITION_FRACTION,LATENCY_ARB_COOLDOWN_MS,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,fill_rate,partial_fill_rate,no_fill_count,spread_legging_count,residual_position_count,avg_fill_latency_ms,avg_slippage,raw_event_batches,legacy_snapshot_batches,dislocation_regime_count,structural_pair_regime_count,calm_regime_count,dislocation_queued,structural_pair_queued,calm_queued,dislocation_filled,structural_pair_filled,calm_filled,dislocation_missed,structural_pair_missed,calm_missed,latency_arb_candidates,spread_capture_candidates,calm_persistence_candidates,router_blocked_count,capital_blocked_count,latency_spread_overlap_count,latency_calm_overlap_count,spread_calm_overlap_count,total_fees,gross_pnl,pnl_net,elapsed_s
0.0014,0.55,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.621855708
0.0014,0.55,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.531879917
0.0014,0.6,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.918519083
0.0014,0.6,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.679300042
0.0014,0.6,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.179258
0.0014,0.6,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.011759792
0.0014,0.6,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.442405709
0.0014,0.6,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.643426292
0.0014,0.6,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.594200167
0.0014,0.6,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.083820083
0.0014,0.6,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.507495167
0.0014,0.6,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.825453375
0.0014,0.6,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.845438833
0.0014,0.6,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.26273525
0.0014,0.6,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.533931875
0.0014,0.6,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.04602
0.0014,0.6,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.3737
0.0014,0.65,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.605195459
0.0014,0.65,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.536309834
0.0014,0.65,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.404466459
0.0014,0.65,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.6594655
0.0014,0.65,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.970196375
0.0014,0.65,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.855368959
0.0014,0.65,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.900538584
0.0014,0.65,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.008504958
0.0014,0.65,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.030965292
0.0014,0.65,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.142134792
0.0014,0.65,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.006600166
0.0014,0.65,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.610962958
0.0014,0.65,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.293616458
0.0014,0.65,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.127319125
0.0014,0.65,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.3653355
0.0014,0.7,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.464797417
0.0014,0.7,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.402801375
0.0014,0.7,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.390070042
0.0014,0.7,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.499629541
0.0014,0.7,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.756600292
0.0014,0.7,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.898890916
0.0014,0.7,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.084853291
0.0014,0.7,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.617364792
0.0014,0.7,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.95792425
0.0014,0.7,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.209115209
0.0014,0.7,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.004643416
0.0014,0.7,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.448235917
0.0014,0.7,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.594339458
0.0014,0.7,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.620698167
0.0014,0.7,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.558820708
0.0016,0.5,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.747452417
0.0016,0.5,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.843099583
0.0016,0.5,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.426759916
0.0016,0.5,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.523366167
0.0016,0.5,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.863334166
0.0016,0.5,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.121645
0.0016,0.5,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.708657291
0.0016,0.5,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.27820125
0.0016,0.5,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.175309334
0.0016,0.5,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.981702041
0.0016,0.5,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.363169375
0.0016,0.5,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.685722666
0.0016,0.5,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.941811875
0.0016,0.5,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.880474916
0.0016,0.5,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.794285292
0.0016,0.55,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.06901125
0.0016,0.55,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.60849575
0.0016,0.55,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.595277208
0.0016,0.55,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.993709125
0.0016,0.55,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.92330575
0.0016,0.55,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.008337042
0.0016,0.55,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.212975833
0.0016,0.55,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.612078916
0.0016,0.55,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.339534166
0.0016,0.55,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.871822334
0.0016,0.55,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.943650292
0.0016,0.55,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.72063725
0.0016,0.55,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.233689042
0.0016,0.55,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.01106775
0.0016,0.55,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.040819125
0.0016,0.6,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.0573565
0.0016,0.6,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.484020041
0.0016,0.6,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.227115583
0.0016,0.6,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.968554167
0.0016,0.6,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.435981209
0.0016,0.6,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.617181833
0.0016,0.6,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.8595775
0.0016,0.6,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.297415042
0.0016,0.6,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.892246125
0.0016,0.6,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.449443042
0.0016,0.6,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.320415541
0.0016,0.6,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.439234542
0.0016,0.6,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.136439709
0.0016,0.6,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.080753792
0.0016,0.6,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.185778792
0.0016,0.65,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.373444875
0.0016,0.65,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.335904333
0.0016,0.65,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.98309625
0.0016,0.65,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.963243375
0.0016,0.65,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.71229825
0.0016,0.65,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.015034459
0.0016,0.65,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.071843
0.0016,0.65,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.770876125
0.0016,0.65,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.469127875
0.0016,0.65,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.134889
0.0016,0.65,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.008457875
0.0016,0.65,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.913236959
0.0016,0.65,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.445564084
0.0016,0.65,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.289331083
0.0016,0.65,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.455560375
0.0016,0.7,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.130174791
0.0016,0.7,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.297076708
0.0016,0.7,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.001117417
0.0016,0.7,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.33705475
0.0016,0.7,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.471043792
0.0016,0.7,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.447467708
0.0016,0.7,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.784732
0.0016,0.7,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.276117667
0.0016,0.7,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.008235083
0.0016,0.7,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.951963542
0.0016,0.7,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.060956625
0.0016,0.7,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.356687209
0.0016,0.7,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.103381292
0.0016,0.7,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.978529541
0.0016,0.7,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.0688985
0.0018,0.5,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.841984375
0.0018,0.5,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.838148583
